Timestamp,Product Title,Variant Title,SKU,Price,Event Type,Quantity,Previous Stock,Current Stock,Product URL
2026-07-17 13:11:25,Zircon Earring 135341,Mint / Rose Gold,322541,450.0,Sale,1,18,17,https://www.kushals.com/products/zircon-earring-135341?variant=gid://shopify/ProductVariant/39808853835932
2026-07-17 13:11:25,Silver Temple Earring 155170,White / Gold,442442,3950.0,Sale,1,28,27,https://www.kushals.com/products/silver-temple-earring-155170?variant=gid://shopify/ProductVariant/44872260452508
2026-07-17 13:11:25,Zircon Earring 155219,Ruby / Rose Gold,382738,390.0,Sale,1,7,6,https://www.kushals.com/products/zircon-earring-155219?variant=gid://shopify/ProductVariant/43141298487452
2026-07-17 13:11:25,Zircon Bracelet 159697,White / Gold,422167,580.0,Sale,1,7,6,https://www.kushals.com/products/zircon-bracelet-159697?variant=gid://shopify/ProductVariant/42484664729756
2026-07-17 13:11:25,92.5 Silver Mangalsutra 156291,White / Gold / 16 Inch,404782,3120.0,Sale,1,3,2,https://www.kushals.com/products/92-5-silver-mangalsutra-156291?variant=gid://shopify/ProductVariant/42857798303900
2026-07-17 13:11:25,Antique Earring 167529,Ruby-Green / Gold,406147,680.0,Restock,1,13,14,https://www.kushals.com/products/antique-earring-167529?variant=gid://shopify/ProductVariant/42891947475100
2026-07-17 13:11:25,Silver Temple Earring 170612,Gold,410906,7470.0,Sale,1,25,24,https://www.kushals.com/products/silver-temple-earring-170612?variant=gid://shopify/ProductVariant/43366363660444
2026-07-17 13:11:25,Zircon Pendant Earring 172772,White / Rodium,413358,850.0,Sale,2,30,28,https://www.kushals.com/products/zircon-pendant-earring-172772?variant=gid://shopify/ProductVariant/43815186366620
2026-07-17 13:11:25,Silver Temple Matil 155872,Full Pearl / Gold,459622,16980.0,Sale,1,26,25,https://www.kushals.com/products/silver-temple-matil-155872?variant=gid://shopify/ProductVariant/45628906209436
2026-07-17 13:11:25,Antique Matil 176423,Ruby / Gold,422715,850.0,Restock,1,0,1,https://www.kushals.com/products/antique-matil-176423?variant=gid://shopify/ProductVariant/44311858839708
2026-07-17 13:11:25,Silver Temple Necklace 177448,Green / Gold,429982,9250.0,Restock,1,21,22,https://www.kushals.com/products/silver-temple-necklace-177448?variant=gid://shopify/ProductVariant/46620397437084
2026-07-17 13:11:25,Antique Bangle 176360,Ruby / Gold / *2-6,422637,1200.0,Sale,1,20,19,https://www.kushals.com/products/antique-bangle-176360?variant=gid://shopify/ProductVariant/44509175775388
2026-07-17 13:11:25,Antique Nath 140091,Ruby / Gold,406494,320.0,Restock,1,27,28,https://www.kushals.com/products/antique-nath-140091?variant=gid://shopify/ProductVariant/44546259091612
2026-07-17 13:11:25,Antique Necklace 176983,Ruby / Gold,424280,1100.0,Sale,1,10,9,https://www.kushals.com/products/antique-necklace-176983?variant=gid://shopify/ProductVariant/44594796658844
2026-07-17 13:11:25,Silver Temple Earring 174070,White / Gold,417825,1980.0,Restock,1,12,13,https://www.kushals.com/products/silver-temple-earring-174070?variant=gid://shopify/ProductVariant/44600670716060
2026-07-17 13:11:25,Antique Earring 181378,Ruby-Green / Gold,433541,680.0,Sale,1,26,25,https://www.kushals.com/products/antique-earring-181378?variant=gid://shopify/ProductVariant/44606307106972
2026-07-17 13:11:25,92.5 Silver Earring 183066,White / Rodium,437082,4640.0,Sale,1,8,7,https://www.kushals.com/products/92-5-silver-earring-183066?variant=gid://shopify/ProductVariant/44727429038236
2026-07-17 13:11:25,Trendy Earring 183553,Gold,438265,295.0,Sale,1,19,18,https://www.kushals.com/products/trendy-earring-183553?variant=gid://shopify/ProductVariant/44740682776732
2026-07-17 13:11:25,Trendy Necklace 185058,White / Rodium,441717,550.0,Sale,1,27,26,https://www.kushals.com/products/trendy-necklace-185058?variant=gid://shopify/ProductVariant/44763348992156
2026-07-17 13:11:25,Silver Temple Kada 185364,Ruby-Green / Oxidised Gold,442354,18950.0,Restock,1,4,5,https://www.kushals.com/products/silver-temple-kada-185364?variant=gid://shopify/ProductVariant/44849978802332
2026-07-17 13:11:25,Trendy Finger Ring 186823,White / Rodium,445399,590.0,Sale,1,3,2,https://www.kushals.com/products/trendy-finger-ring-186823?variant=gid://shopify/ProductVariant/44861423845532
2026-07-17 13:11:25,Antique Matil 181267,Green / Gold,433407,2250.0,Restock,1,1,2,https://www.kushals.com/products/antique-matil-181267?variant=gid://shopify/ProductVariant/44873293725852
2026-07-17 13:11:25,Antique Matil 181267,Ruby / Gold,433406,2250.0,Restock,1,3,4,https://www.kushals.com/products/antique-matil-181267?variant=gid://shopify/ProductVariant/44873293758620
2026-07-17 13:11:25,Antique Matil 181267,Ruby-Green / Gold,433405,2250.0,Restock,1,2,3,https://www.kushals.com/products/antique-matil-181267?variant=gid://shopify/ProductVariant/44873293791388
2026-07-17 13:11:25,Zircon Necklace 186616,White / Rodium-Gold,445001,2200.0,Sale,1,16,15,https://www.kushals.com/products/zircon-necklace-186616?variant=gid://shopify/ProductVariant/45127297335452
2026-07-17 13:11:25,Antique Mangalsutra 188996,Ruby / 16 Inch / Ivory-Ruby,449374,1200.0,Restock,1,17,18,https://www.kushals.com/products/antique-mangalsutra-188996?variant=gid://shopify/ProductVariant/45171811057820
2026-07-17 13:11:25,Silver Temple Chain 188162,Black / Gold,466403,8350.0,Restock,1,26,27,https://www.kushals.com/products/silver-temple-chain-188162?variant=gid://shopify/ProductVariant/46200156029084
2026-07-17 13:11:25,Zircon Earring 188853,White / Rose Gold,467594,580.0,Restock,2,19,21,https://www.kushals.com/products/zircon-earring-188853?variant=gid://shopify/ProductVariant/46526635180188
2026-07-17 13:11:25,Trendy Earring 192686,Rodium,455548,340.0,Sale,1,27,26,https://www.kushals.com/products/trendy-earring-192686?variant=gid://shopify/ProductVariant/45227383292060
2026-07-17 13:11:25,Trendy Saree Brooch 195847,Ruby / Gold,459678,1180.0,Sale,1,23,22,https://www.kushals.com/products/trendy-saree-brooch-195847?variant=gid://shopify/ProductVariant/45693495869596
2026-07-17 13:11:25,Antique Belt 193487,Ruby / Gold,456955,9800.0,Sale,1,13,12,https://www.kushals.com/products/antique-belt-193487?variant=gid://shopify/ProductVariant/46200156520604
2026-07-17 13:11:25,Zircon Kada 199703,White / Gold,468086,1250.0,Sale,1,2,1,https://www.kushals.com/products/zircon-kada-199703?variant=gid://shopify/ProductVariant/46587320828060
2026-07-17 13:11:25,Trendy Bracelet 201835,White / Gold,471392,650.0,Sale,1,16,15,https://www.kushals.com/products/trendy-bracelet-201835?variant=gid://shopify/ProductVariant/47001617957020
2026-07-17 13:11:25,Zircon Earring 135341,Sapphire / Rose Gold,345212,450.0,Sold Out,1,1,0,https://www.kushals.com/products/zircon-earring-135341?variant=gid://shopify/ProductVariant/41337995853980
2026-07-17 13:11:25,Trendy Necklace 179072,White / Gold,428675,950.0,Sold Out,1,1,0,https://www.kushals.com/products/trendy-necklace-179072?variant=gid://shopify/ProductVariant/44464813080732
2026-07-17 13:11:25,Zircon Kada 187721,White / Rodium-Gold,447104,575.0,Sold Out,1,1,0,https://www.kushals.com/products/zircon-kada-187721?variant=gid://shopify/ProductVariant/45008096067740
2026-07-17 13:11:25,92.5 Silver Earring 194740,White / Gold,466054,1450.0,Sold Out,1,1,0,https://www.kushals.com/products/92-5-silver-earring-194740?variant=gid://shopify/ProductVariant/46508627624092
